bedrooms,bathrooms,sqft_living,sqft_lot,floors,age,condition,grade,loc_score,price
3,3.0,1514,4163,1.0,78,2,11,-0.517,865000.0
1,0.5,958,5386,2.0,10,5,7,1.003,695000.0
4,3.0,2115,5786,2.0,26,1,9,0.762,999000.0
4,2.5,1872,4311,2.0,11,5,5,-0.7,783000.0
6,6.5,2924,22804,2.0,25,4,12,-0.424,1379000.0
4,3.5,1902,10991,1.0,0,4,11,1.018,1178000.0
3,3.0,1788,13565,1.0,24,4,12,0.145,1053000.0
1,1.0,703,3293,2.0,65,5,8,0.338,529000.0
2,2.0,656,1126,2.0,69,2,7,-1.636,510000.0
3,2.0,1631,8536,2.0,34,1,10,0.656,913000.0
3,3.0,1768,9068,2.0,63,5,10,0.287,984000.0
3,3.0,1723,2752,2.0,55,1,5,-0.064,652000.0
3,2.0,1677,11903,3.0,81,4,8,0.361,828000.0
5,5.0,2145,11861,1.0,72,2,9,-0.409,1070000.0
1,1.0,608,3855,3.0,20,5,8,-0.592,529000.0
2,2.0,1366,6435,1.0,52,5,7,-0.242,670000.0
1,1.0,978,5398,1.5,70,3,6,-0.464,490000.0
2,1.5,1032,3275,1.0,27,3,7,2.181,710000.0
5,3.5,2583,20223,1.5,51,3,6,0.912,1011000.0
1,0.5,585,2401,1.0,36,3,6,-0.968,466000.0
3,2.0,1375,3513,1.0,27,5,5,2.036,813000.0
1,1.0,1341,2499,2.0,17,2,7,-0.433,674000.0
6,4.5,2861,16122,2.0,3,5,9,0.029,1328000.0
5,3.5,2143,16912,1.0,67,4,7,0.897,997000.0
2,2.0,1286,9417,2.0,73,5,5,-1.97,575000.0
2,2.0,1246,7555,1.0,58,4,11,-0.237,793000.0
1,1.0,400,3176,1.0,21,5,7,-0.573,471000.0
3,3.0,1278,7922,1.0,1,3,9,0.205,799000.0
5,4.0,2235,8281,1.5,56,3,8,0.37,1018000.0
4,4.0,1793,9696,2.0,17,2,8,-0.077,933000.0
6,4.0,2674,5397,1.5,49,2,7,-0.124,994000.0
3,3.0,1889,5555,2.0,87,1,10,1.065,938000.0
2,2.0,1104,4652,1.5,0,2,11,0.301,808000.0
3,3.0,1233,3467,2.0,51,5,12,0.041,909000.0
2,2.0,1297,9984,3.0,89,5,7,0.148,679000.0
6,5.5,2502,19944,1.0,30,4,7,1.836,1135000.0
2,1.5,1153,4509,1.0,73,2,4,0.173,523000.0
3,3.0,1462,8933,1.0,74,3,7,-0.514,724000.0
4,4.0,2573,10679,1.5,43,4,12,-1.909,1245000.0
1,1.0,400,963,1.5,27,1,6,-1.434,344000.0
3,2.5,1433,5288,1.0,61,5,11,-0.467,905000.0
3,2.0,1549,4673,2.0,55,5,10,-0.108,996000.0
2,2.0,966,3509,3.0,42,5,9,-0.556,661000.0
1,0.5,1120,3245,1.0,17,1,9,0.351,745000.0
1,0.5,1094,2440,1.0,67,5,10,-0.569,803000.0
1,1.0,836,2436,1.0,19,4,4,-0.914,494000.0
3,3.0,1469,10852,1.0,12,3,5,0.613,729000.0
1,0.5,816,1676,2.0,6,1,5,1.369,567000.0
6,4.0,2569,9276,1.5,40,3,10,-1.107,1143000.0
2,1.0,1176,5803,1.0,10,2,7,0.244,636000.0
4,4.0,1844,7015,1.5,30,5,5,-1.905,788000.0
5,4.5,2326,11315,1.0,21,2,4,-1.475,829000.0
3,2.0,1776,3165,1.0,41,2,8,-0.589,774000.0
6,3.5,2231,12752,1.0,69,5,7,1.135,1088000.0
1,1.0,535,2762,2.0,40,1,5,-0.779,327000.0
2,1.5,675,4000,1.5,50,5,4,-0.816,445000.0
2,2.0,1460,7573,2.0,12,5,10,0.036,860000.0
1,1.0,925,4020,1.0,10,2,11,0.037,757000.0
2,2.0,1352,5105,2.0,87,4,6,-0.785,577000.0
2,1.5,771,2291,1.0,55,4,8,1.986,632000.0
5,4.5,2785,13230,1.0,1,3,6,-0.265,1102000.0
2,1.5,1017,1698,2.0,50,4,7,0.114,692000.0
6,6.5,2650,9629,2.0,0,1,4,-0.402,1035000.0
5,5.5,2506,14801,1.0,6,3,12,0.44,1353000.0
6,6.0,2304,5084,1.5,33,3,10,1.235,1220000.0
1,1.0,686,1309,2.0,59,3,12,1.664,754000.0
6,4.5,2654,15232,2.0,55,5,6,-0.762,1104000.0
4,4.0,2757,11264,2.0,71,5,11,1.101,1268000.0
6,6.0,2690,18055,1.0,16,4,8,0.55,1287000.0
3,2.0,2032,15428,1.5,17,3,5,0.975,902000.0
6,5.0,2962,22869,1.0,47,3,6,-0.092,1100000.0
4,3.5,2010,8575,1.0,78,1,11,-0.187,966000.0
1,1.0,553,1780,1.5,65,3,10,0.936,609000.0
3,3.0,1868,10192,2.0,60,2,10,0.955,908000.0
1,1.0,401,2239,1.0,8,5,6,1.566,531000.0
6,5.5,3080,17079,2.0,79,4,9,0.199,1350000.0
2,1.5,1260,4525,2.0,88,5,12,-0.107,829000.0
2,1.5,405,775,2.0,52,5,4,-2.46,396000.0
4,2.5,1798,5151,1.0,30,3,6,-1.611,746000.0
3,3.0,1746,4372,1.0,59,3,4,-0.394,780000.0
1,1.0,779,1796,1.0,57,4,4,-1.101,377000.0
5,4.0,2465,18539,1.0,83,3,12,0.814,1222000.0
6,4.5,2345,3729,1.0,9,2,6,-1.31,921000.0
5,3.5,1858,10056,1.0,46,4,5,-0.501,786000.0
4,3.5,1879,14390,1.0,63,3,4,-0.462,798000.0
3,2.0,1559,5987,1.0,31,5,12,1.205,1077000.0
4,2.5,1795,8842,2.0,75,2,8,-0.608,863000.0
4,4.0,2268,13659,2.0,5,3,11,0.452,1132000.0
1,1.0,595,2119,1.0,9,3,6,0.196,540000.0
1,1.0,944,4347,2.0,71,5,9,0.903,667000.0
2,1.5,1220,8310,1.0,11,3,11,0.85,828000.0
3,3.0,1083,6871,1.0,37,1,10,-0.033,789000.0
1,1.0,454,3067,2.0,25,2,8,-1.696,481000.0
1,1.0,854,6762,1.0,61,5,5,-0.232,511000.0
6,6.5,3194,12479,1.0,1,2,6,-0.02,1274000.0
3,3.0,1724,10958,1.0,32,2,9,0.286,949000.0
4,3.5,1382,7488,1.5,88,1,8,-0.738,785000.0
4,4.0,967,5640,2.0,33,4,4,1.141,595000.0
5,4.0,2470,15584,1.0,53,1,5,0.014,978000.0
5,4.0,2221,14155,1.0,88,2,7,-0.92,983000.0
2,1.5,1542,11191,1.0,54,4,5,-0.458,643000.0
6,4.5,2336,8808,1.5,67,5,8,1.929,1073000.0
3,2.0,1655,9512,1.0,86,2,6,0.664,650000.0
6,5.0,2854,9481,2.0,55,2,6,1.048,1093000.0
3,2.0,1416,7596,2.0,74,1,4,-1.042,611000.0
1,1.0,722,4608,1.0,45,3,8,-0.689,561000.0
5,4.5,2258,14997,2.0,73,5,5,-0.681,892000.0
1,1.0,1013,4286,1.0,57,2,9,0.184,626000.0
5,3.0,2246,10796,1.0,30,2,12,-0.174,1091000.0
1,1.0,1142,4191,1.0,50,2,12,-0.489,829000.0
2,1.5,1061,2757,1.5,30,5,10,-0.364,794000.0
4,2.5,1501,4793,2.0,35,3,11,-0.794,1018000.0
6,4.5,3193,23720,3.0,26,4,12,-0.18,1479000.0
3,2.0,1369,4803,1.0,44,4,10,1.113,938000.0
1,0.5,679,5321,1.0,31,4,6,-1.513,456000.0
2,1.5,1180,3622,2.0,56,3,8,0.346,652000.0
6,5.0,2620,16244,1.0,33,3,11,1.38,1279000.0
5,4.5,2134,11162,1.0,44,3,10,-0.183,1031000.0
1,0.5,845,5095,3.0,12,1,7,-0.529,569000.0
3,2.0,1538,8745,2.0,34,3,5,0.924,704000.0
2,1.5,1252,7630,3.0,32,5,5,-0.984,664000.0
2,1.5,493,3641,1.0,86,1,7,-0.023,445000.0
6,4.5,3164,16334,1.0,40,5,11,-1.04,1368000.0
4,3.5,1856,3603,1.0,1,3,8,-1.87,848000.0
2,1.5,1374,4480,2.0,27,2,4,-0.152,587000.0
4,2.5,1487,9076,1.0,65,1,12,-1.263,872000.0
3,3.0,1409,6638,1.0,14,4,7,-0.012,849000.0
1,0.5,648,3283,1.0,14,1,7,1.115,501000.0
3,2.0,1991,10707,2.0,33,3,11,1.854,1114000.0
2,1.5,1024,4083,2.0,32,1,7,0.094,677000.0
2,2.0,1427,9319,2.0,43,5,9,1.019,893000.0
6,5.5,2405,14918,1.0,3,1,12,0.399,1318000.0
5,4.5,2114,12986,2.0,64,5,8,-0.383,1051000.0
1,1.0,776,4772,1.0,19,3,9,-1.925,683000.0
6,4.0,2985,21753,1.0,64,1,7,1.626,1170000.0
4,4.5,1333,7158,1.0,50,4,12,-1.049,1010000.0
6,4.0,2205,17168,1.5,18,5,4,1.383,979000.0
5,4.5,1666,3790,1.0,42,2,6,0.537,798000.0
3,2.5,1224,6864,3.0,3,5,12,-0.976,903000.0
4,3.0,1657,10207,1.5,63,4,8,0.312,937000.0
4,4.5,1416,6516,1.0,27,4,5,2.133,786000.0
5,3.5,2030,6848,2.0,34,2,7,1.536,997000.0
2,2.0,596,3025,2.0,14,1,6,-0.513,502000.0
2,1.5,895,3464,1.0,32,3,8,-0.712,673000.0
2,2.0,1560,11559,2.0,35,5,6,0.1,747000.0
2,2.0,1321,5045,1.0,20,3,7,-0.166,686000.0
1,0.5,906,2394,1.0,88,4,12,1.2,800000.0
1,1.0,549,2880,2.0,25,4,4,0.74,431000.0
6,5.5,2139,8714,1.5,16,2,10,-1.692,1033000.0
1,1.0,508,1079,1.0,49,1,4,0.459,431000.0
6,4.0,2587,13379,1.0,28,5,8,-0.179,1127000.0
1,1.0,1110,5546,1.5,40,4,10,0.037,724000.0
5,4.5,2521,6620,1.0,65,3,12,0.249,1234000.0
2,1.5,1389,7479,2.0,7,3,6,1.199,794000.0
4,2.5,1679,8710,1.5,45,5,4,0.978,670000.0
2,1.5,1207,7880,2.0,1,4,10,-0.75,879000.0
3,3.0,1454,5598,1.0,3,4,12,-0.059,984000.0
3,2.0,1490,4644,2.0,8,4,9,-0.449,883000.0
4,4.0,2511,19292,1.0,14,2,4,-1.682,843000.0
3,3.5,1021,5256,1.0,31,4,8,-0.109,850000.0
4,2.5,1830,3068,1.0,84,5,7,1.845,912000.0
5,3.5,2614,17866,1.0,81,2,8,-1.712,961000.0
3,3.0,1110,3085,2.0,9,3,4,-0.024,594000.0
3,2.0,1357,8969,2.0,89,4,6,-0.056,669000.0
1,1.0,691,4204,2.0,57,3,12,0.288,740000.0
3,3.0,1483,11563,1.5,49,5,4,-0.963,686000.0
1,1.0,400,3111,1.5,71,3,12,-1.425,606000.0
2,1.5,1379,4528,2.0,43,2,8,-1.379,622000.0
6,5.5,2800,18149,2.0,23,1,9,1.331,1242000.0
1,1.0,1003,3570,1.5,47,5,12,-0.983,835000.0
3,2.0,1289,7205,2.0,65,4,5,-0.5,587000.0
6,5.5,2626,14142,1.0,61,3,12,2.105,1398000.0
6,6.0,2330,4321,3.0,15,3,6,-0.734,1030000.0
1,1.0,750,1150,1.0,84,3,7,0.342,510000.0
1,1.0,1496,2806,1.0,25,5,8,1.064,886000.0
3,2.5,1579,3682,2.0,73,4,9,1.016,809000.0
4,2.5,1544,4902,1.0,28,5,6,-1.332,732000.0
6,4.5,2654,19627,1.0,5,5,11,-0.713,1373000.0
2,1.0,794,3868,1.0,89,4,4,0.302,519000.0
1,1.0,490,3273,1.0,52,3,9,1.929,726000.0
2,1.5,888,6171,2.0,19,2,9,-0.762,664000.0
6,6.0,2467,15486,2.0,0,4,8,-0.494,1205000.0
1,0.5,1131,4574,1.5,11,4,9,0.42,794000.0
3,2.0,1724,12266,3.0,15,3,10,0.62,1028000.0
1,1.0,1007,6368,2.0,83,1,12,0.68,762000.0
1,1.0,520,3292,2.0,15,5,5,-0.846,501000.0
6,6.0,2438,17944,1.0,14,5,8,-0.532,1207000.0
1,1.0,932,5025,1.5,75,2,9,0.216,648000.0
2,2.0,1012,4995,1.0,79,3,7,1.262,605000.0
6,4.0,2516,18332,1.0,18,1,12,-0.238,1223000.0
4,4.0,2032,9051,2.0,58,5,8,-0.022,974000.0
1,0.5,745,5048,1.0,48,2,9,-1.026,507000.0
3,3.0,1618,2993,1.5,51,2,5,1.863,678000.0
6,5.0,3078,4643,2.0,28,3,7,0.154,1197000.0
3,2.5,1498,7391,1.0,67,2,9,1.078,828000.0
4,2.5,2254,4459,1.0,79,4,7,0.03,931000.0
4,2.5,2068,16229,2.0,65,5,10,0.085,1074000.0
4,3.0,1460,2242,2.0,81,5,5,-1.5,672000.0
2,2.0,869,5360,1.0,9,3,5,-2.151,486000.0
6,6.0,2350,7243,3.0,59,1,7,1.252,1013000.0
6,6.5,2344,18258,2.0,89,5,6,0.078,1089000.0
1,0.5,823,3276,2.0,48,2,11,0.206,688000.0
5,4.5,2434,4083,1.0,84,5,11,-1.249,1143000.0
5,3.5,2627,4400,2.0,31,2,8,-0.903,1048000.0
5,4.5,2342,11937,2.0,80,3,8,1.062,1028000.0
3,2.5,1416,11206,1.0,84,3,6,1.74,705000.0
3,2.0,925,7278,3.0,56,3,8,-0.621,620000.0
6,5.5,2621,9677,2.0,63,1,10,0.671,1186000.0
1,0.5,858,3979,1.5,47,3,10,0.19,710000.0
5,4.0,2305,4963,2.0,28,3,12,-0.121,1227000.0
6,5.5,3232,15818,1.5,48,5,9,1.852,1490000.0
5,3.5,2622,14154,2.0,86,3,7,-0.453,1060000.0
3,3.0,1786,5594,2.0,1,5,4,1.241,924000.0
4,3.5,1611,8826,1.0,18,2,10,0.381,990000.0
1,1.0,696,5114,1.0,44,2,11,-0.017,701000.0
6,5.5,2572,3874,1.0,30,1,8,1.372,1134000.0
3,3.0,1317,3935,2.0,56,4,12,0.29,995000.0
1,1.0,1000,2864,1.0,32,1,6,-0.096,498000.0
5,5.0,2357,5433,2.0,59,2,4,1.379,855000.0
4,3.5,1574,4060,1.5,9,5,9,1.249,1077000.0
4,3.0,2259,12579,1.0,29,4,5,1.202,889000.0
1,0.5,881,1910,2.0,62,3,4,-3.888,328000.0
5,4.5,1731,10906,1.5,42,5,10,0.44,1028000.0
4,2.5,1885,13696,1.0,64,4,7,0.212,924000.0
5,3.5,2334,17558,1.0,57,5,9,-0.035,1163000.0
5,3.0,2542,14721,1.0,29,4,10,0.61,1224000.0
2,1.5,1099,3059,1.0,38,3,7,0.261,714000.0
2,1.5,1448,2975,1.0,86,1,9,0.678,741000.0
6,5.5,2656,7990,2.0,86,2,8,-0.268,1197000.0
4,4.0,1505,11668,1.0,3,4,9,1.498,1037000.0
3,3.0,1125,8725,1.0,63,2,10,0.779,769000.0
2,1.5,1537,6121,1.0,44,4,7,0.543,778000.0
4,3.5,2259,8172,1.0,0,1,8,0.494,1013000.0
5,4.5,2347,11301,3.0,57,1,9,1.157,1074000.0
1,1.0,1299,4411,1.0,2,2,5,1.022,557000.0
4,3.5,2217,17443,1.0,28,2,5,-0.113,890000.0
6,4.0,2805,8241,1.5,62,5,4,0.99,988000.0
2,2.0,927,3615,2.0,73,2,5,0.174,387000.0
2,1.5,1719,7376,2.0,37,3,7,1.917,826000.0
